step_no,step_name,substep_no,substep_name,problem_id,problem_name,difficulty,youtube_url,leetcode_url,article_url,plus_url,editorial_url,other_practice_url
3,Solve Problems on Arrays [Easy -> Medium -> Hard],2,Medium,37,Two Sum,Easy,https://youtu.be/UXDSeD9mN-k,https://leetcode.com/problems/two-sum/,https://takeuforward.org/data-structure/two-sum-check-if-a-pair-with-given-sum-exists-in-array/,https://takeuforward.org/plus/dsa/problems/two-sum,https://takeuforward.org/plus/dsa/problems/two-sum?tab=editorial,
3,Solve Problems on Arrays [Easy -> Medium -> Hard],2,Medium,2762,Sort an array of 0's 1's and 2's,Medium,https://youtu.be/tp8JIuCXBaU,https://leetcode.com/problems/sort-colors/,https://takeuforward.org/data-structure/sort-an-array-of-0s-1s-and-2s/,https://takeuforward.org/plus/dsa/problems/sort-an-array-of-0's-1's-and-2's,https://takeuforward.org/plus/dsa/problems/sort-an-array-of-0's-1's-and-2's?tab=editorial,
3,Solve Problems on Arrays [Easy -> Medium -> Hard],2,Medium,22,Majority Element-I,Easy,https://youtu.be/nP_ns3uSh80,https://leetcode.com/problems/majority-element/,https://takeuforward.org/data-structure/find-the-majority-element-that-occurs-more-than-n-2-times/,https://takeuforward.org/plus/dsa/problems/majority-element-i,https://takeuforward.org/plus/dsa/problems/majority-element-i?tab=editorial,
3,Solve Problems on Arrays [Easy -> Medium -> Hard],2,Medium,29,Kadane's Algorithm,Medium,https://youtu.be/AHZpyENo7k4?si=QJpof4R1hHokm1hw,https://leetcode.com/problems/maximum-subarray/,https://takeuforward.org/data-structure/kadanes-algorithm-maximum-subarray-sum-in-an-array/,https://takeuforward.org/plus/dsa/problems/kadane's-algorithm,https://takeuforward.org/plus/dsa/problems/kadane's-algorithm?tab=editorial,
3,Solve Problems on Arrays [Easy -> Medium -> Hard],2,Medium,2761,Print subarray with maximum subarray sum (extended version of above problem),Medium,https://youtu.be/AHZpyENo7k4,,https://takeuforward.org/data-structure/kadanes-algorithm-maximum-subarray-sum-in-an-array/,https://takeuforward.org/plus/dsa/problems/kadane's-algorithm,https://takeuforward.org/plus/dsa/problems/kadane's-algorithm?tab=editorial,
3,Solve Problems on Arrays [Easy -> Medium -> Hard],2,Medium,2798,Stock Buy and Sell,Medium,https://youtu.be/excAOvwF_Wk,https://leetcode.com/problems/best-time-to-buy-and-sell-stock/,https://takeuforward.org/data-structure/stock-buy-and-sell/,https://takeuforward.org/plus/dsa/problems/best-time-to-buy-and-sell-stock,https://takeuforward.org/plus/dsa/problems/best-time-to-buy-and-sell-stock?tab=editorial,
3,Solve Problems on Arrays [Easy -> Medium -> Hard],2,Medium,34,Rearrange array elements by sign,Medium,https://youtu.be/h4aBagy4Uok,https://leetcode.com/problems/rearrange-array-elements-by-sign/,https://takeuforward.org/arrays/rearrange-array-elements-by-sign/,https://takeuforward.org/plus/dsa/problems/rearrange-array-elements-by-sign,https://takeuforward.org/plus/dsa/problems/rearrange-array-elements-by-sign?tab=editorial,
3,Solve Problems on Arrays [Easy -> Medium -> Hard],2,Medium,31,Next Permutation,Medium,https://youtu.be/JDOXKqF60RQ,https://leetcode.com/problems/next-permutation/,https://takeuforward.org/data-structure/next_permutation-find-next-lexicographically-greater-permutation/,https://takeuforward.org/plus/dsa/problems/next-permutation,https://takeuforward.org/plus/dsa/problems/next-permutation?tab=editorial,
3,Solve Problems on Arrays [Easy -> Medium -> Hard],2,Medium,30,Leaders in an Array,Medium,https://youtu.be/cHrH9CQ8pmY,,https://takeuforward.org/data-structure/leaders-in-an-array/,https://takeuforward.org/plus/dsa/problems/leaders-in-an-array,https://takeuforward.org/plus/dsa/problems/leaders-in-an-array?tab=editorial,
3,Solve Problems on Arrays [Easy -> Medium -> Hard],2,Medium,2835,Longest Consecutive Sequence in an Array,Medium,https://youtu.be/oO5uLE7EUlM,https://leetcode.com/problems/longest-consecutive-sequence/solution/,https://takeuforward.org/data-structure/longest-consecutive-sequence-in-an-array/,https://takeuforward.org/plus/dsa/problems/longest-consecutive-sequence-in-an-array,https://takeuforward.org/plus/dsa/problems/longest-consecutive-sequence-in-an-array?tab=editorial,
3,Solve Problems on Arrays [Easy -> Medium -> Hard],2,Medium,911,Set Matrix Zeroes,Medium,https://youtu.be/N0MgLvceX7M,https://leetcode.com/problems/set-matrix-zeroes/,https://takeuforward.org/data-structure/set-matrix-zero/,https://takeuforward.org/plus/dsa/problems/set-matrix-zeroes,https://takeuforward.org/plus/dsa/problems/set-matrix-zeroes?tab=editorial,
3,Solve Problems on Arrays [Easy -> Medium -> Hard],2,Medium,35,Rotate matrix by 90 degrees,Medium,https://youtu.be/Z0R2u6gd3GU,https://leetcode.com/problems/rotate-image/,https://takeuforward.org/data-structure/rotate-image-by-90-degree/,https://takeuforward.org/plus/dsa/problems/rotate-matrix-by-90-degrees,https://takeuforward.org/plus/dsa/problems/rotate-matrix-by-90-degrees?tab=editorial,
3,Solve Problems on Arrays [Easy -> Medium -> Hard],2,Medium,33,Print the matrix in spiral manner,Medium,https://youtu.be/3Zv-s9UUrFM,https://leetcode.com/problems/spiral-matrix/,https://takeuforward.org/data-structure/spiral-traversal-of-matrix/,https://takeuforward.org/plus/dsa/problems/print-the-matrix-in-spiral-manner,https://takeuforward.org/plus/dsa/problems/print-the-matrix-in-spiral-manner?tab=editorial,
3,Solve Problems on Arrays [Easy -> Medium -> Hard],2,Medium,561,Count subarrays with given sum,Medium,https://www.youtube.com/watch?v=xvNwoz-ufXA&list=PLgUwDviBIf0oF6QL8m22w1hIDC1vJ_BHz&index=32,https://leetcode.com/problems/subarray-sum-equals-k/,https://takeuforward.org/arrays/count-subarray-sum-equals-k/,https://takeuforward.org/plus/dsa/problems/count-subarrays-with-given-sum,https://takeuforward.org/plus/dsa/problems/count-subarrays-with-given-sum?tab=editorial,
3,Solve Problems on Arrays [Easy -> Medium -> Hard],3,Hard,813,Pascal's Triangle I,Easy,https://youtu.be/bR7mQgwQ_o8,https://leetcode.com/problems/pascals-triangle/,https://takeuforward.org/data-structure/program-to-generate-pascals-triangle,https://takeuforward.org/plus/dsa/problems/pascals-triangle-i,https://takeuforward.org/plus/dsa/problems/pascals-triangle-i?tab=editorial,
3,Solve Problems on Arrays [Easy -> Medium -> Hard],3,Hard,23,Majority Element-II,Hard,https://youtu.be/vwZj1K0e9U8,https://leetcode.com/problems/majority-element-ii/,https://takeuforward.org/data-structure/majority-elementsn-3-times-find-the-elements-that-appears-more-than-n-3-times-in-the-array/,https://takeuforward.org/plus/dsa/problems/majority-element-ii,https://takeuforward.org/plus/dsa/problems/majority-element-ii?tab=editorial,
3,Solve Problems on Arrays [Easy -> Medium -> Hard],3,Hard,27,3 Sum,Medium,https://youtu.be/DhFh8Kw7ymk,https://leetcode.com/problems/3sum/,https://takeuforward.org/data-structure/3-sum-find-triplets-that-add-up-to-a-zero/,https://takeuforward.org/plus/dsa/problems/3-sum,https://takeuforward.org/plus/dsa/problems/3-sum?tab=editorial,
3,Solve Problems on Arrays [Easy -> Medium -> Hard],3,Hard,28,4 Sum,Medium,https://youtu.be/eD95WRfh81c,https://leetcode.com/problems/4sum/,https://takeuforward.org/data-structure/4-sum-find-quads-that-add-up-to-a-target-value/,https://takeuforward.org/plus/dsa/problems/4-sum,https://takeuforward.org/plus/dsa/problems/4-sum?tab=editorial,
3,Solve Problems on Arrays [Easy -> Medium -> Hard],3,Hard,605,Largest Subarray with Sum 0,Medium,https://www.youtube.com/watch?v=xmguZ6GbatA&list=PLgUwDviBIf0p4ozDR_kJJkONnb1wdx2Ma&index=23,,https://takeuforward.org/data-structure/length-of-the-longest-subarray-with-zero-sum/,https://takeuforward.org/plus/dsa/problems/largest-subarray-with-sum-0,https://takeuforward.org/plus/dsa/problems/largest-subarray-with-sum-0?tab=editorial,
3,Solve Problems on Arrays [Easy -> Medium -> Hard],3,Hard,562,Count subarrays with given xor K,Hard,https://youtu.be/eZr-6p0B7ME,,https://takeuforward.org/data-structure/count-the-number-of-subarrays-with-given-xor-k/,https://takeuforward.org/plus/dsa/problems/count-subarrays-with-given-xor-k,https://takeuforward.org/plus/dsa/problems/count-subarrays-with-given-xor-k?tab=editorial,
3,Solve Problems on Arrays [Easy -> Medium -> Hard],3,Hard,715,Merge Overlapping Subintervals,Medium,https://youtu.be/IexN60k62jo,https://leetcode.com/problems/merge-intervals/,https://takeuforward.org/data-structure/merge-overlapping-sub-intervals/,https://takeuforward.org/plus/dsa/problems/merge-overlapping-subintervals,https://takeuforward.org/plus/dsa/problems/merge-overlapping-subintervals?tab=editorial,
3,Solve Problems on Arrays [Easy -> Medium -> Hard],3,Hard,25,Merge two sorted arrays without extra space,Medium,https://youtu.be/n7uwj04E0I4,https://leetcode.com/problems/merge-sorted-array/,https://takeuforward.org/data-structure/merge-two-sorted-arrays-without-extra-space/,https://takeuforward.org/plus/dsa/problems/merge-two-sorted-arrays-without-extra-space,https://takeuforward.org/plus/dsa/problems/merge-two-sorted-arrays-without-extra-space?tab=editorial,
3,Solve Problems on Arrays [Easy -> Medium -> Hard],3,Hard,21,Find the repeating and missing number,Hard,https://youtu.be/2D0D8HE6uak,,https://takeuforward.org/data-structure/find-the-repeating-and-missing-numbers/,https://takeuforward.org/plus/dsa/problems/find-the-repeating-and-missing-number,https://takeuforward.org/plus/dsa/problems/find-the-repeating-and-missing-number?tab=editorial,
3,Solve Problems on Arrays [Easy -> Medium -> Hard],3,Hard,20,Count Inversions,Hard,https://youtu.be/AseUmwVNaoY,,https://takeuforward.org/data-structure/count-inversions-in-an-array,https://takeuforward.org/plus/dsa/problems/count-inversions,https://takeuforward.org/plus/dsa/problems/count-inversions?tab=editorial,
3,Solve Problems on Arrays [Easy -> Medium -> Hard],3,Hard,26,Reverse Pairs,Hard,https://youtu.be/0e4bZaP3MDI,https://leetcode.com/problems/reverse-pairs/,https://takeuforward.org/data-structure/count-reverse-pairs/,https://takeuforward.org/plus/dsa/problems/reverse-pairs,https://takeuforward.org/plus/dsa/problems/reverse-pairs?tab=editorial,
3,Solve Problems on Arrays [Easy -> Medium -> Hard],3,Hard,24,Maximum Product Subarray in an Array,Hard,,https://leetcode.com/problems/maximum-product-subarray/,https://takeuforward.org/data-structure/maximum-product-subarray-in-an-array/,https://takeuforward.org/plus/dsa/problems/maximum-product-subarray-in-an-array,https://takeuforward.org/plus/dsa/problems/maximum-product-subarray-in-an-array?tab=editorial,
4,"Binary Search [1D, 2D Arrays, Search Space]",1,BS on 1D Arrays,81,Search X in sorted array,Easy,https://youtu.be/MHf6awe89xw,https://leetcode.com/problems/binary-search/,https://takeuforward.org/data-structure/binary-search-explained/,https://takeuforward.org/plus/dsa/problems/search-x-in-sorted-array,https://takeuforward.org/plus/dsa/problems/search-x-in-sorted-array?tab=editorial,
4,"Binary Search [1D, 2D Arrays, Search Space]",1,BS on 1D Arrays,80,Lower Bound,Easy,https://youtu.be/6zhGS79oQ4k,,https://takeuforward.org/arrays/implement-lower-bound-bs-2/,https://takeuforward.org/plus/dsa/problems/lower-bound-,https://takeuforward.org/plus/dsa/problems/lower-bound-?tab=editorial,
4,"Binary Search [1D, 2D Arrays, Search Space]",1,BS on 1D Arrays,82,Upper Bound,Easy,https://youtu.be/6zhGS79oQ4k,,https://takeuforward.org/arrays/implement-upper-bound/,https://takeuforward.org/plus/dsa/problems/upper-bound,https://takeuforward.org/plus/dsa/problems/upper-bound?tab=editorial,
4,"Binary Search [1D, 2D Arrays, Search Space]",1,BS on 1D Arrays,89,Search insert position,Easy,https://youtu.be/6zhGS79oQ4k,"https://leetcode.com/problems/search-insert-position/#:~:text=Search%20Insert%20Position%20%2D%20LeetCode&text=Given%20a%20sorted%20array%20of,(log%20n)%20runtime%20complexity.",https://takeuforward.org/arrays/search-insert-position/,https://takeuforward.org/plus/dsa/problems/search-insert-position,https://takeuforward.org/plus/dsa/problems/search-insert-position?tab=editorial,
4,"Binary Search [1D, 2D Arrays, Search Space]",1,BS on 1D Arrays,86,Floor and Ceil in Sorted Array,Easy,https://www.youtube.com/watch?v=6zhGS79oQ4k&list=PLgUwDviBIf0pMFMWuuvDNMAkoQFi-h0ZF&index=3,,https://takeuforward.org/arrays/floor-and-ceil-in-sorted-array/,https://takeuforward.org/plus/dsa/problems/floor-and-ceil-in-sorted-array,https://takeuforward.org/plus/dsa/problems/floor-and-ceil-in-sorted-array?tab=editorial,
4,"Binary Search [1D, 2D Arrays, Search Space]",1,BS on 1D Arrays,85,First and last occurrence,Easy,https://youtu.be/hjR1IYVx9lY,https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array/,https://takeuforward.org/data-structure/last-occurrence-in-a-sorted-array/,https://takeuforward.org/plus/dsa/problems/first-and-last-occurrence,https://takeuforward.org/plus/dsa/problems/first-and-last-occurrence?tab=editorial,
4,"Binary Search [1D, 2D Arrays, Search Space]",1,BS on 1D Arrays,229,Count Occurrences in a Sorted Array,Easy,https://youtu.be/hjR1IYVx9lY,,https://takeuforward.org/data-structure/count-occurrences-in-sorted-array/,https://takeuforward.org/plus/dsa/problems/count-occurrences-in-a-sorted-array,https://takeuforward.org/plus/dsa/problems/count-occurrences-in-a-sorted-array?tab=editorial,
4,"Binary Search [1D, 2D Arrays, Search Space]",1,BS on 1D Arrays,87,Search in rotated sorted array-I,Medium,https://www.youtube.com/watch?v=r3pMQ8-Ad5s&list=PLgUwDviBIf0p4ozDR_kJJkONnb1wdx2Ma&index=64,https://leetcode.com/problems/search-in-rotated-sorted-array/,https://takeuforward.org/data-structure/search-element-in-a-rotated-sorted-array/,https://takeuforward.org/plus/dsa/problems/search-in-rotated-sorted-array-i,https://takeuforward.org/plus/dsa/problems/search-in-rotated-sorted-array-i?tab=editorial,
4,"Binary Search [1D, 2D Arrays, Search Space]",1,BS on 1D Arrays,88,Search in rotated sorted array-II,Medium,https://youtu.be/w2G2W8l__pc,https://leetcode.com/problems/search-in-rotated-sorted-array-ii/,https://takeuforward.org/arrays/search-element-in-rotated-sorted-array-ii,https://takeuforward.org/plus/dsa/problems/search-in-rotated-sorted-array-2,https://takeuforward.org/plus/dsa/problems/search-in-rotated-sorted-array-2?tab=editorial,
4,"Binary Search [1D, 2D Arrays, Search Space]",1,BS on 1D Arrays,83,Find minimum in Rotated Sorted Array,Easy,https://youtu.be/nhEMDKMB44g,https://leetcode.com/problems/find-minimum-in-rotated-sorted-array/,https://takeuforward.org/data-structure/minimum-in-rotated-sorted-array/,https://takeuforward.org/plus/dsa/problems/find-minimum-in-rotated-sorted-array,https://takeuforward.org/plus/dsa/problems/find-minimum-in-rotated-sorted-array?tab=editorial,
4,"Binary Search [1D, 2D Arrays, Search Space]",1,BS on 1D Arrays,84,Find out how many times the array is rotated,Easy,https://youtu.be/jtSiWTPLwd0,,https://takeuforward.org/arrays/find-out-how-many-times-the-array-has-been-rotated/,https://takeuforward.org/plus/dsa/problems/find-out-how-many-times-the-array-is-rotated,https://takeuforward.org/plus/dsa/problems/find-out-how-many-times-the-array-is-rotated?tab=editorial,
4,"Binary Search [1D, 2D Arrays, Search Space]",1,BS on 1D Arrays,2770,Single element in a Sorted Array,Medium,https://youtu.be/AZOmHuHadxQ,https://leetcode.com/problems/single-element-in-a-sorted-array/,https://takeuforward.org/data-structure/search-single-element-in-a-sorted-array/,https://takeuforward.org/plus/dsa/problems/single-element-in-sorted-array,https://takeuforward.org/plus/dsa/problems/single-element-in-sorted-array?tab=editorial,
4,"Binary Search [1D, 2D Arrays, Search Space]",1,BS on 1D Arrays,75,Find peak element,Medium,https://youtu.be/cXxmbemS6XM,"https://leetcode.com/problems/find-peak-element/#:~:text=Find%20Peak%20Element%20%2D%20LeetCode&text=A%20peak%20element%20is%20an,to%20any%20of%20the%20peaks.",https://takeuforward.org/data-structure/peak-element-in-array/,https://takeuforward.org/plus/dsa/problems/find-peak-element,https://takeuforward.org/plus/dsa/problems/find-peak-element?tab=editorial,
4,"Binary Search [1D, 2D Arrays, Search Space]",2,BS on Answers,92,Find square root of a number,Medium,https://youtu.be/Bsv3FPUX_BA,,https://takeuforward.org/binary-search/finding-sqrt-of-a-number-using-binary-search/,https://takeuforward.org/plus/dsa/problems/find-square-root-of-a-number,https://takeuforward.org/plus/dsa/problems/find-square-root-of-a-number?tab=editorial,
4,"Binary Search [1D, 2D Arrays, Search Space]",2,BS on Answers,91,Find Nth root of a number,Medium,https://www.youtube.com/watch?v=WjpswYrS2nY&list=PLgUwDviBIf0p4ozDR_kJJkONnb1wdx2Ma&index=62,,https://takeuforward.org/data-structure/nth-root-of-a-number-using-binary-search/,https://takeuforward.org/plus/dsa/problems/find-nth-root-of-a-number,https://takeuforward.org/plus/dsa/problems/find-nth-root-of-a-number?tab=editorial,
4,"Binary Search [1D, 2D Arrays, Search Space]",2,BS on Answers,94,Koko eating bananas,Medium,https://youtu.be/qyfekrNni90,https://leetcode.com/problems/koko-eating-bananas/,https://takeuforward.org/binary-search/koko-eating-bananas/,https://takeuforward.org/plus/dsa/problems/koko-eating-bananas,https://takeuforward.org/plus/dsa/problems/koko-eating-bananas?tab=editorial,
4,"Binary Search [1D, 2D Arrays, Search Space]",2,BS on Answers,95,Minimum days to make M bouquets,Medium,https://youtu.be/TXAuxeYBTdg,https://leetcode.com/problems/minimum-number-of-days-to-make-m-bouquets/,https://takeuforward.org/arrays/minimum-days-to-make-m-bouquets/,https://takeuforward.org/plus/dsa/problems/minimum-days-to-make-m-bouquets,https://takeuforward.org/plus/dsa/problems/minimum-days-to-make-m-bouquets?tab=editorial,
4,"Binary Search [1D, 2D Arrays, Search Space]",2,BS on Answers,93,Find the smallest divisor,Medium,https://youtu.be/UvBKTVaG6U8,https://leetcode.com/problems/find-the-smallest-divisor-given-a-threshold/,https://takeuforward.org/arrays/find-the-smallest-divisor-given-a-threshold/,https://takeuforward.org/plus/dsa/problems/find-the-smallest-divisor,https://takeuforward.org/plus/dsa/problems/find-the-smallest-divisor?tab=editorial,
4,"Binary Search [1D, 2D Arrays, Search Space]",2,BS on Answers,161,Capacity to Ship Packages Within D Days,Medium,https://youtu.be/MG-Ac4TAvTY,https://leetcode.com/problems/capacity-to-ship-packages-within-d-days/,https://takeuforward.org/arrays/capacity-to-ship-packages-within-d-days/,https://takeuforward.org/plus/dsa/problems/capacity-to-ship-packages-within-d-days,https://takeuforward.org/plus/dsa/problems/capacity-to-ship-packages-within-d-days?tab=editorial,
